timestamp,solar_generation_kwh,solar_radiation,cloud_cover_percent,temperature_celsius,hour_of_day
2018-12-09 15:00:00,0.001,0.4,20,18.38,15
2018-12-09 16:00:00,0.0,0.11900000000000001,49,19.03,16
2018-12-09 17:00:00,0.0,0.10666666666666666,36,16.23,17
2018-12-09 18:00:00,0.0,0.0,52,16.12,18
2018-12-09 19:00:00,0.0,0.0,50,16.15,19
2018-12-09 20:00:00,0.0,0.0,59,14.53,20
2018-12-09 21:00:00,0.0,0.0,74,12.22,21
2018-12-09 22:00:00,0.0,0.04066666666666666,39,12.39,22
2018-12-09 23:00:00,0.0,0.004833333333333334,71,10.03,23
2018-12-10 00:00:00,0.0,0.0,88,8.01,0
2018-12-10 01:00:00,0.0,0.0,73,9.39,1
2018-12-10 02:00:00,0.0,0.0,62,9.41,2
2018-12-10 03:00:00,0.0,0.0071666666666666675,57,9.42,3
2018-12-10 04:00:00,0.0,0.010833333333333334,87,7.47,4
2018-12-10 05:00:00,0.0,0.017,49,8.08,5
2018-12-10 06:00:00,0.0001,0.0,70,11.39,6
2018-12-10 07:00:00,0.0329,0.030666666666666665,54,13.85,7
2018-12-10 08:00:00,0.2085,0.04083333333333333,65,14.96,8
2018-12-10 09:00:00,0.4463,0.25416666666666665,39,13.46,9
2018-12-10 10:00:00,0.593,0.52,22,18.28,10
2018-12-10 11:00:00,0.5896,0.4305,37,16.3,11
2018-12-10 12:00:00,0.4726,0.6579999999999999,16,20.59,12
2018-12-10 13:00:00,0.2903,0.1625,61,19.93,13
2018-12-10 14:00:00,0.086,0.30799999999999994,34,16.82,14
2018-12-10 15:00:00,0.0029,0.24533333333333335,36,19.53,15
2018-12-10 16:00:00,0.0,0.1375,45,16.92,16
2018-12-10 17:00:00,0.0,0.073,27,17.13,17
2018-12-10 18:00:00,0.0,0.02033333333333333,39,17.64,18
2018-12-10 19:00:00,0.0,0.0,59,13.14,19
2018-12-10 20:00:00,0.0,0.0,75,14.39,20
2018-12-10 21:00:00,0.0,0.0,52,12.42,21
2018-12-10 22:00:00,0.0,0.014333333333333335,57,9.34,22
2018-12-10 23:00:00,0.0,0.0,62,12.82,23
2018-12-11 00:00:00,0.0,0.012666666666666666,62,9.87,0
2018-12-11 01:00:00,0.0,0.013666666666666667,59,9.25,1
2018-12-11 02:00:00,0.0,0.010166666666666666,39,10.17,2
2018-12-11 03:00:00,0.0,0.008166666666666666,51,10.22,3
2018-12-11 04:00:00,0.0,0.0,73,12.51,4
2018-12-11 05:00:00,0.0,0.0,62,12.27,5
2018-12-11 06:00:00,0.0001,0.0,63,7.85,6
2018-12-11 07:00:00,0.0186,0.081,46,14.22,7
2018-12-11 08:00:00,0.1504,0.1225,51,14.91,8
2018-12-11 09:00:00,0.3362,0.12266666666666666,54,14.5,9
2018-12-11 10:00:00,0.4649,0.19166666666666668,50,14.53,10
2018-12-11 11:00:00,0.4725,0.29000000000000004,42,19.22,11
2018-12-11 12:00:00,0.3853,0.44799999999999995,36,17.02,12
2018-12-11 13:00:00,0.2315,0.39,35,18.65,13
2018-12-11 14:00:00,0.0685,0.3573333333333333,33,19.83,14
2018-12-11 15:00:00,0.0028,0.3358333333333334,35,18.59,15
2018-12-11 16:00:00,0.0,0.23666666666666664,29,18.22,16
2018-12-11 17:00:00,0.0,0.063,46,16.82,17
2018-12-11 18:00:00,0.0,0.024333333333333332,27,15.28,18
2018-12-11 19:00:00,0.0,0.0,64,14.46,19
2018-12-11 20:00:00,0.0,0.0,49,14.93,20
2018-12-11 21:00:00,0.0,0.0,50,11.39,21
2018-12-11 22:00:00,0.0,0.0,51,12.09,22
2018-12-11 23:00:00,0.0,0.0,60,11.81,23
2018-12-12 00:00:00,0.0,0.02666666666666667,60,6.11,0
2018-12-12 01:00:00,0.0,0.0,65,8.61,1
2018-12-12 02:00:00,0.0,0.005666666666666666,66,9.01,2
2018-12-12 03:00:00,0.0,0.0,68,8.99,3
2018-12-12 04:00:00,0.0,0.011,67,8.26,4
2018-12-12 05:00:00,0.0,0.015500000000000003,69,12.75,5
2018-12-12 06:00:00,0.0001,0.0,56,11.31,6
2018-12-12 07:00:00,0.0193,0.05483333333333333,53,10.22,7
2018-12-12 08:00:00,0.1285,0.155,38,11.96,8
2018-12-12 09:00:00,0.2884,0.1955,49,16.15,9
2018-12-12 10:00:00,0.3994,0.36266666666666664,36,18.55,10
2018-12-12 11:00:00,0.4379,0.5125,25,16.18,11
2018-12-12 12:00:00,0.3893,0.6160000000000001,23,17.5,12
2018-12-12 13:00:00,0.2439,0.45499999999999996,30,18.09,13
2018-12-12 14:00:00,0.0762,0.32450000000000007,41,17.74,14
2018-12-12 15:00:00,0.0025,0.33499999999999996,33,16.25,15
2018-12-12 16:00:00,0.0,0.21216666666666664,33,18.74,16
2018-12-12 17:00:00,0.0,0.10999999999999999,40,18.16,17
2018-12-12 18:00:00,0.0,0.0,39,20.05,18
2018-12-12 19:00:00,0.0,0.0,42,14.12,19
2018-12-12 20:00:00,0.0,0.009666666666666667,42,11.14,20
2018-12-12 21:00:00,0.0,0.0,57,11.28,21
2018-12-12 22:00:00,0.0,0.0,64,13.44,22
2018-12-12 23:00:00,0.0,0.0,53,9.54,23
2018-12-13 00:00:00,0.0,0.006333333333333333,62,10.74,0
2018-12-13 01:00:00,0.0,0.0,60,8.45,1
2018-12-13 02:00:00,0.0,0.0,56,6.57,2
2018-12-13 03:00:00,0.0,0.0,55,8.74,3
2018-12-13 04:00:00,0.0,0.0051666666666666675,69,9.89,4
2018-12-13 05:00:00,0.0,0.0,50,11.16,5
2018-12-13 06:00:00,0.0001,0.015333333333333332,54,10.84,6
2018-12-13 07:00:00,0.0262,0.099,46,11.62,7
2018-12-13 08:00:00,0.1887,0.2273333333333333,38,12.82,8
2018-12-13 09:00:00,0.3896,0.17149999999999999,51,15.81,9
2018-12-13 10:00:00,0.4995,0.42,30,13.48,10
2018-12-13 11:00:00,0.4992,0.4496666666666666,29,17.11,11
2018-12-13 12:00:00,0.3903,0.29450000000000004,43,18.82,12
2018-12-13 13:00:00,0.2114,0.6736666666666666,14,18.33,13
2018-12-13 14:00:00,0.0577,0.24266666666666667,48,20.3,14
2018-12-13 15:00:00,0.0016,0.30799999999999994,34,19.76,15
2018-12-13 16:00:00,0.0,0.32000000000000006,20,18.44,16
2018-12-13 17:00:00,0.0,0.12466666666666665,32,17.56,17
2018-12-13 18:00:00,0.0,0.0,47,17.39,18
2018-12-13 19:00:00,0.0,0.013,61,13.26,19
2018-12-13 20:00:00,0.0,0.0,64,10.92,20
2018-12-13 21:00:00,0.0,0.0,61,12.6,21
2018-12-13 22:00:00,0.0,0.0,77,11.61,22
2018-12-13 23:00:00,0.0,0.009166666666666667,45,10.68,23
2018-12-14 00:00:00,0.0,0.0,68,11.06,0
2018-12-14 01:00:00,0.0,0.0,72,8.55,1
2018-12-14 02:00:00,0.0,0.0,70,7.52,2
2018-12-14 03:00:00,0.0,0.008166666666666666,51,7.61,3
2018-12-14 04:00:00,0.0,0.007666666666666666,54,8.29,4
2018-12-14 05:00:00,0.0,0.020000000000000004,60,7.68,5
2018-12-14 06:00:00,0.0001,0.0,72,9.1,6
2018-12-14 07:00:00,0.0182,0.015000000000000003,70,9.93,7
2018-12-14 08:00:00,0.0982,0.21,37,13.52,8
2018-12-14 09:00:00,0.1939,0.41933333333333334,26,16.66,9
2018-12-14 10:00:00,0.2492,0.25,50,17.64,10
2018-12-14 11:00:00,0.2425,0.13999999999999999,65,15.98,11
2018-12-14 12:00:00,0.188,0.35400000000000004,41,17.51,12
2018-12-14 13:00:00,0.0972,0.5903333333333334,23,15.94,13
2018-12-14 14:00:00,0.0226,0.11666666666666665,65,19.85,14
2018-12-14 15:00:00,0.0002,0.28800000000000003,36,18.71,15
2018-12-14 16:00:00,0.0,0.2333333333333333,30,14.62,16
2018-12-14 17:00:00,0.0,0.05016666666666667,57,17.76,17
2018-12-14 18:00:00,0.0,0.0,35,14.9,18
2018-12-14 19:00:00,0.0,0.010166666666666666,39,13.4,19
2018-12-14 20:00:00,0.0,0.0,57,16.55,20
2018-12-14 21:00:00,0.0,0.0,56,12.34,21
2018-12-14 22:00:00,0.0,0.0,62,10.91,22
2018-12-14 23:00:00,0.0,0.0,66,9.66,23
2018-12-15 00:00:00,0.0,0.007666666666666666,77,7.63,0
2018-12-15 01:00:00,0.0,0.0,43,6.2,1
2018-12-15 02:00:00,0.0,0.0,74,7.75,2
2018-12-15 03:00:00,0.0,0.019500000000000003,61,10.72,3
2018-12-15 04:00:00,0.0,0.011333333333333332,66,7.05,4
2018-12-15 05:00:00,0.0,0.0,55,8.99,5
2018-12-15 06:00:00,0.0001,0.011,34,9.92,6
2018-12-15 07:00:00,0.0141,0.06416666666666668,45,11.63,7
2018-12-15 08:00:00,0.0761,0.09100000000000001,58,15.33,8
2018-12-15 09:00:00,0.1567,0.19933333333333336,48,15.98,9
2018-12-15 10:00:00,0.2054,0.35133333333333333,38,14.66,10
2018-12-15 11:00:00,0.222,0.664,17,17.35,11
2018-12-15 12:00:00,0.2024,0.3286666666666667,42,17.14,12
2018-12-15 13:00:00,0.137,0.29000000000000004,42,18.55,13
2018-12-15 14:00:00,0.0452,0.33066666666666666,38,17.45,14
2018-12-15 15:00:00,0.0021,0.48133333333333334,24,18.71,15
2018-12-15 16:00:00,0.0,0.2713333333333333,26,18.26,16
2018-12-15 17:00:00,0.0,0.063,58,15.41,17
2018-12-15 18:00:00,0.0,0.0,32,15.85,18
2018-12-15 19:00:00,0.0,0.007666666666666666,54,10.6,19
2018-12-15 20:00:00,0.0,0.0,29,13.31,20
2018-12-15 21:00:00,0.0,0.02933333333333333,56,15.02,21
2018-12-15 22:00:00,0.0,0.010000000000000002,70,11.28,22
2018-12-15 23:00:00,0.0,0.0,73,10.29,23
2018-12-16 00:00:00,0.0,0.0,75,5.73,0
2018-12-16 01:00:00,0.0,0.023,54,9.24,1
2018-12-16 02:00:00,0.0,0.015999999999999997,68,10.34,2
2018-12-16 03:00:00,0.0,0.0,71,8.89,3
2018-12-16 04:00:00,0.0,0.009333333333333334,72,8.04,4
2018-12-16 05:00:00,0.0,0.011666666666666665,65,8.57,5
2018-12-16 06:00:00,0.0,0.005666666666666666,66,11.21,6
2018-12-16 07:00:00,0.0165,0.13399999999999998,33,12.63,7
2018-12-16 08:00:00,0.0813,0.171,43,12.26,8
2018-12-16 09:00:00,0.1526,0.10500000000000001,58,14.56,9
2018-12-16 10:00:00,0.1941,0.23833333333333337,45,16.38,10
2018-12-16 11:00:00,0.1906,0.33999999999999997,40,18.25,11
2018-12-16 12:00:00,0.1548,0.48666666666666664,27,16.73,12
2018-12-16 13:00:00,0.0843,0.341,38,16.57,13
2018-12-16 14:00:00,0.0231,0.35133333333333333,32,17.67,14
2018-12-16 15:00:00,0.0009,0.4533333333333333,15,17.89,15
2018-12-16 16:00:00,0.0,0.125,50,17.23,16
2018-12-16 17:00:00,0.0,0.15816666666666668,27,17.41,17
2018-12-16 18:00:00,0.0,0.0,58,13.74,18
2018-12-16 19:00:00,0.0,0.0,34,13.56,19
2018-12-16 20:00:00,0.0,0.022666666666666665,66,11.92,20
2018-12-16 21:00:00,0.0,0.0,55,12.82,21
2018-12-16 22:00:00,0.0,0.0,50,7.97,22
2018-12-16 23:00:00,0.0,0.0065,61,10.72,23
2018-12-17 00:00:00,0.0,0.0,64,9.58,0
2018-12-17 01:00:00,0.0,0.0,69,9.02,1
2018-12-17 02:00:00,0.0,0.0,84,6.33,2
2018-12-17 03:00:00,0.0,0.0,71,7.19,3
2018-12-17 04:00:00,0.0,0.009500000000000001,43,7.23,4
2018-12-17 05:00:00,0.0,0.0,47,7.61,5
2018-12-17 06:00:00,0.0,0.0075000000000000015,85,7.76,6
2018-12-17 07:00:00,0.0126,0.03133333333333333,53,11.38,7
2018-12-17 08:00:00,0.0885,0.09966666666666667,54,12.63,8
2018-12-17 09:00:00,0.2044,0.244,39,14.18,9
2018-12-17 10:00:00,0.318,0.45599999999999996,28,14.57,10
2018-12-17 11:00:00,0.3515,0.45499999999999996,30,18.17,11
2018-12-17 12:00:00,0.2791,0.4578333333333333,33,18.61,12
2018-12-17 13:00:00,0.1597,0.5549999999999999,26,19.03,13
2018-12-17 14:00:00,0.0481,0.2006666666666667,57,17.13,14
2018-12-17 15:00:00,0.0017,0.36,28,16.78,15
2018-12-17 16:00:00,0.0,0.312,28,17.66,16
2018-12-17 17:00:00,0.0,0.064,52,14.88,17
2018-12-17 18:00:00,0.0,0.0,48,14.46,18
2018-12-17 19:00:00,0.0,0.0085,49,15.96,19
2018-12-17 20:00:00,0.0,0.0,46,11.23,20
2018-12-17 21:00:00,0.0,0.0,41,11.95,21
2018-12-17 22:00:00,0.0,0.004833333333333334,71,10.05,22
2018-12-17 23:00:00,0.0,0.0,77,7.96,23
2018-12-18 00:00:00,0.0,0.0,66,6.7,0
2018-12-18 01:00:00,0.0,0.014500000000000002,71,7.93,1
2018-12-18 02:00:00,0.0,0.0,69,2.85,2
2018-12-18 03:00:00,0.0,0.006666666666666665,80,6.94,3
2018-12-18 04:00:00,0.0,0.0,53,8.3,4
2018-12-18 05:00:00,0.0,0.0,58,10.04,5
2018-12-18 06:00:00,0.0,0.0085,49,9.37,6
2018-12-18 07:00:00,0.0311,0.063,58,9.45,7
2018-12-18 08:00:00,0.2335,0.14133333333333334,47,11.24,8
2018-12-18 09:00:00,0.5042,0.22083333333333335,47,13.45,9
2018-12-18 10:00:00,0.7327,0.432,28,15.9,10
2018-12-18 11:00:00,0.8069,0.2561666666666667,47,13.52,11
2018-12-18 12:00:00,0.6971,0.5596666666666666,27,17.2,12
2018-12-18 13:00:00,0.4423,0.29500000000000004,41,18.97,13
2018-12-18 14:00:00,0.1232,0.11716666666666666,63,17.56,14
2018-12-18 15:00:00,0.0038,0.4053333333333333,24,17.87,15
2018-12-18 16:00:00,0.0,0.19316666666666665,39,18.02,16
2018-12-18 17:00:00,0.0,0.13399999999999998,33,17.19,17
2018-12-18 18:00:00,0.0,0.0,63,19.06,18
2018-12-18 19:00:00,0.0,0.0,42,14.36,19
2018-12-18 20:00:00,0.0,0.014,58,10.12,20
2018-12-18 21:00:00,0.0,0.0065,61,8.89,21
2018-12-18 22:00:00,0.0,0.0,61,9.47,22
2018-12-18 23:00:00,0.0,0.0115,77,6.26,23
2018-12-19 00:00:00,0.0,0.009333333333333334,72,8.28,0
2018-12-19 01:00:00,0.0,0.015833333333333328,81,6.44,1
2018-12-19 02:00:00,0.0,0.0,64,8.98,2
2018-12-19 03:00:00,0.0,0.018,64,8.31,3
2018-12-19 04:00:00,0.0,0.020000000000000004,60,7.89,4
2018-12-19 05:00:00,0.0,0.0,69,9.31,5
2018-12-19 06:00:00,0.0,0.0,65,10.27,6
2018-12-19 07:00:00,0.0132,0.031000000000000007,69,10.4,7
2018-12-19 08:00:00,0.0862,0.047999999999999994,68,11.69,8
2018-12-19 09:00:00,0.1824,0.286,34,14.69,9
2018-12-19 10:00:00,0.2414,0.39899999999999997,37,14.64,10
2018-12-19 11:00:00,0.254,0.4745,27,16.3,11
2018-12-19 12:00:00,0.1973,0.6533333333333333,20,16.58,12
2018-12-19 13:00:00,0.1197,0.4179999999999999,34,16.41,13
2018-12-19 14:00:00,0.0389,0.352,34,19.37,14
2018-12-19 15:00:00,0.0015,0.4133333333333334,20,18.91,15
2018-12-19 16:00:00,0.0,0.253,34,16.78,16
2018-12-19 17:00:00,0.0,0.10833333333333334,35,16.89,17
2018-12-19 18:00:00,0.0,0.0,33,13.37,18
2018-12-19 19:00:00,0.0,0.0,48,15.41,19
2018-12-19 20:00:00,0.0,0.010666666666666666,36,14.57,20
2018-12-19 21:00:00,0.0,0.012333333333333333,63,8.83,21
2018-12-19 22:00:00,0.0,0.0,65,9.77,22
2018-12-19 23:00:00,0.0,0.0,70,7.1,23
2018-12-20 00:00:00,0.0,0.0,71,6.22,0
2018-12-20 01:00:00,0.0,0.0,85,8.97,1
2018-12-20 02:00:00,0.0,0.0,62,6.37,2
2018-12-20 03:00:00,0.0,0.0,60,7.07,3
2018-12-20 04:00:00,0.0,0.005000000000000001,70,9.49,4
2018-12-20 05:00:00,0.0,0.0,60,7.55,5
2018-12-20 06:00:00,0.0,0.0,71,9.24,6
2018-12-20 07:00:00,0.019,0.05133333333333333,56,10.85,7
2018-12-20 08:00:00,0.1395,0.05866666666666665,68,9.21,8
2018-12-20 09:00:00,0.3078,0.23750000000000004,43,11.8,9
2018-12-20 10:00:00,0.4401,0.52,22,12.19,10
2018-12-20 11:00:00,0.485,0.35000000000000003,40,12.03,11
2018-12-20 12:00:00,0.4067,0.48,36,16.84,12
2018-12-20 13:00:00,0.2382,0.39899999999999997,37,17.24,13
2018-12-20 14:00:00,0.0735,0.35,30,15.71,14
2018-12-20 15:00:00,0.0034,0.315,30,16.97,15
2018-12-20 16:00:00,0.0,0.3041666666666667,27,14.12,16
2018-12-20 17:00:00,0.0,0.07466666666666667,36,19.23,17
2018-12-20 18:00:00,0.0,0.0,21,13.09,18
2018-12-20 19:00:00,0.0,0.0,47,14.39,19
2018-12-20 20:00:00,0.0,0.0,45,14.38,20
2018-12-20 21:00:00,0.0,0.006,64,9.39,21
2018-12-20 22:00:00,0.0,0.02033333333333333,39,8.33,22
2018-12-20 23:00:00,0.0,0.0,70,8.81,23
2018-12-21 00:00:00,0.0,0.0,88,7.2,0
2018-12-21 01:00:00,0.0,0.0,84,10.16,1
2018-12-21 02:00:00,0.0,0.0,81,5.92,2
2018-12-21 03:00:00,0.0,0.0,71,8.87,3
2018-12-21 04:00:00,0.0,0.0,52,8.89,4
2018-12-21 05:00:00,0.0,0.0,62,8.96,5
2018-12-21 06:00:00,0.0,0.0,69,9.58,6
2018-12-21 07:00:00,0.0128,0.061,39,11.67,7
2018-12-21 08:00:00,0.0659,0.17733333333333334,44,12.26,8
2018-12-21 09:00:00,0.1214,0.5509999999999999,13,11.3,9
2018-12-21 10:00:00,0.1551,0.39,40,12.1,10
2018-12-21 11:00:00,0.1587,0.5056666666666667,26,14.64,11
2018-12-21 12:00:00,0.138,0.2946666666666667,48,17.83,12
2018-12-21 13:00:00,0.0815,0.5319999999999999,24,16.98,13
2018-12-21 14:00:00,0.0204,0.4466666666666666,33,14.67,14
2018-12-21 15:00:00,0.0003,0.2833333333333333,32,17.03,15
2018-12-21 16:00:00,0.0,0.276,28,16.47,16
2018-12-21 17:00:00,0.0,0.078,48,14.41,17
2018-12-21 18:00:00,0.0,0.03950000000000001,21,15.28,18
2018-12-21 19:00:00,0.0,0.0,53,11.74,19
2018-12-21 20:00:00,0.0,0.0,54,11.57,20
2018-12-21 21:00:00,0.0,0.0,66,12.2,21
2018-12-21 22:00:00,0.0,0.0,41,10.97,22
2018-12-21 23:00:00,0.0,0.009333333333333334,44,10.01,23
2018-12-22 00:00:00,0.0,0.011666666666666665,65,9.19,0
2018-12-22 01:00:00,0.0,0.004166666666666667,75,7.44,1
2018-12-22 02:00:00,0.0,0.0,62,5.17,2
2018-12-22 03:00:00,0.0,0.0045000000000000005,73,6.43,3
2018-12-22 04:00:00,0.0,0.0,76,9.59,4
2018-12-22 05:00:00,0.0,0.004,76,8.31,5
2018-12-22 06:00:00,0.0,0.0,60,9.76,6
2018-12-22 07:00:00,0.0106,0.06133333333333333,54,8.01,7
2018-12-22 08:00:00,0.0838,0.15733333333333335,41,12.76,8
2018-12-22 09:00:00,0.1919,0.24300000000000002,46,13.69,9
2018-12-22 10:00:00,0.2624,0.4141666666666667,29,12.61,10
2018-12-22 11:00:00,0.272,0.48999999999999994,30,15.49,11
2018-12-22 12:00:00,0.2667,0.40950000000000003,37,16.22,12
2018-12-22 13:00:00,0.1813,0.48,28,18.69,13
2018-12-22 14:00:00,0.054,0.494,22,15.98,14
2018-12-22 15:00:00,0.0025,0.32033333333333336,38,17.59,15
2018-12-22 16:00:00,0.0,0.21333333333333332,36,16.7,16
2018-12-22 17:00:00,0.0,0.11733333333333333,36,15.31,17
2018-12-22 18:00:00,0.0,0.009500000000000001,43,12.47,18
2018-12-22 19:00:00,0.0,0.0,51,15.35,19
2018-12-22 20:00:00,0.0,0.006,64,13.63,20
2018-12-22 21:00:00,0.0,0.026,61,10.85,21
2018-12-22 22:00:00,0.0,0.0,51,9.44,22
2018-12-22 23:00:00,0.0,0.024666666666666667,63,7.6,23
2018-12-23 00:00:00,0.0,0.0,61,7.59,0
2018-12-23 01:00:00,0.0,0.0,61,6.13,1
2018-12-23 02:00:00,0.0,0.0,79,5.3,2
2018-12-23 03:00:00,0.0,0.004166666666666667,75,7.26,3
2018-12-23 04:00:00,0.0,0.0,72,8.35,4
2018-12-23 05:00:00,0.0,0.0,57,8.17,5
2018-12-23 06:00:00,0.0,0.0,63,10.09,6
2018-12-23 07:00:00,0.0104,0.06666666666666667,50,8.61,7
2018-12-23 08:00:00,0.0867,0.10733333333333332,54,10.88,8
2018-12-23 09:00:00,0.1986,0.2556666666666667,41,12.47,9
2018-12-23 10:00:00,0.2675,0.3355,39,15.48,10
2018-12-23 11:00:00,0.2542,0.4116666666666667,35,13.48,11
2018-12-23 12:00:00,0.1724,0.324,46,15.55,12
2018-12-23 13:00:00,0.0813,0.5426666666666666,26,15.72,13
2018-12-23 14:00:00,0.018,0.44849999999999995,31,15.45,14
2018-12-23 15:00:00,0.0003,0.244,39,16.29,15
2018-12-23 16:00:00,0.0,0.22799999999999998,24,16.55,16
2018-12-23 17:00:00,0.0,0.13799999999999998,31,13.2,17
2018-12-23 18:00:00,0.0,0.0,55,13.44,18
2018-12-23 19:00:00,0.0,0.010666666666666666,36,10.8,19
2018-12-23 20:00:00,0.0,0.0,62,11.35,20
2018-12-23 21:00:00,0.0,0.0,54,10.7,21
2018-12-23 22:00:00,0.0,0.0,67,8.1,22
2018-12-23 23:00:00,0.0,0.046,54,9.11,23
2018-12-24 00:00:00,0.0,0.002833333333333334,83,5.6,0
2018-12-24 01:00:00,0.0,0.0,59,7.24,1
2018-12-24 02:00:00,0.0,0.0,77,7.15,2
2018-12-24 03:00:00,0.0,0.007333333333333332,56,9.01,3
2018-12-24 04:00:00,0.0,0.0,84,7.62,4
2018-12-24 05:00:00,0.0,0.013666666666666667,59,7.49,5
2018-12-24 06:00:00,0.0,0.004666666666666667,72,6.47,6
2018-12-24 07:00:00,0.0106,0.08700000000000001,42,10.37,7
2018-12-24 08:00:00,0.105,0.135,46,8.54,8
2018-12-24 09:00:00,0.2811,0.1505,57,13.92,9
2018-12-24 10:00:00,0.4438,0.5066666666666666,24,11.83,10
2018-12-24 11:00:00,0.5128,0.5,25,13.67,11
2018-12-24 12:00:00,0.4551,0.39,35,14.14,12
2018-12-24 13:00:00,0.3041,0.7105,13,15.98,13
2018-12-24 14:00:00,0.0992,0.3966666666666666,30,16.0,14
2018-12-24 15:00:00,0.0039,0.28800000000000003,36,14.23,15
2018-12-24 16:00:00,0.0,0.31433333333333335,18,15.08,16
2018-12-24 17:00:00,0.0,0.064,52,14.69,17
2018-12-24 18:00:00,0.0,0.0115,31,12.41,18
2018-12-24 19:00:00,0.0,0.0,56,15.44,19
2018-12-24 20:00:00,0.0,0.0,49,13.39,20
2018-12-24 21:00:00,0.0,0.0,55,10.05,21
2018-12-24 22:00:00,0.0,0.0,55,9.69,22
2018-12-24 23:00:00,0.0,0.014000000000000002,72,10.48,23
2018-12-25 00:00:00,0.0,0.0,53,7.47,0
2018-12-25 01:00:00,0.0,0.0,81,7.68,1
2018-12-25 02:00:00,0.0,0.0,85,3.97,2
2018-12-25 03:00:00,0.0,0.0,86,7.82,3
2018-12-25 04:00:00,0.0,0.0,62,5.66,4
2018-12-25 05:00:00,0.0,0.0,47,8.82,5
2018-12-25 06:00:00,0.0,0.0,50,7.97,6
2018-12-25 07:00:00,0.0227,0.07066666666666667,47,10.17,7
2018-12-25 08:00:00,0.1719,0.12533333333333332,53,9.4,8
2018-12-25 09:00:00,0.3329,0.19433333333333333,47,9.72,9
2018-12-25 10:00:00,0.4528,0.261,46,14.48,10
2018-12-25 11:00:00,0.4726,0.42250000000000004,35,14.35,11
2018-12-25 12:00:00,0.3892,0.7508333333333332,15,15.14,12
2018-12-25 13:00:00,0.2351,0.49699999999999994,29,17.22,13
2018-12-25 14:00:00,0.0796,0.24700000000000003,43,16.21,14
2018-12-25 15:00:00,0.0048,0.49,16,15.62,15
2018-12-25 16:00:00,0.0,0.21,40,19.58,16
2018-12-25 17:00:00,0.0,0.092,31,13.64,17
2018-12-25 18:00:00,0.0,0.02033333333333333,39,9.01,18
2018-12-25 19:00:00,0.0,0.0,51,16.6,19
2018-12-25 20:00:00,0.0,0.0,66,11.23,20
2018-12-25 21:00:00,0.0,0.0,63,11.85,21
2018-12-25 22:00:00,0.0,0.0,59,8.99,22
2018-12-25 23:00:00,0.0,0.015666666666666666,53,6.61,23
2018-12-26 00:00:00,0.0,0.016499999999999997,67,6.29,0
2018-12-26 01:00:00,0.0,0.01633333333333333,51,5.74,1
2018-12-26 02:00:00,0.0,0.0,69,3.75,2
2018-12-26 03:00:00,0.0,0.0,63,8.18,3
2018-12-26 04:00:00,0.0,0.0,41,6.26,4
2018-12-26 05:00:00,0.0,0.004666666666666667,72,8.79,5
2018-12-26 06:00:00,0.0,0.0,40,7.63,6
2018-12-26 07:00:00,0.025,0.07833333333333332,53,7.76,7
2018-12-26 08:00:00,0.2166,0.105,55,14.31,8
2018-12-26 09:00:00,0.444,0.13499999999999998,55,13.29,9
2018-12-26 10:00:00,0.5747,0.4243333333333333,33,15.3,10
2018-12-26 11:00:00,0.5925,0.783,13,14.95,11
2018-12-26 12:00:00,0.4993,0.3638333333333334,41,16.1,12
2018-12-26 13:00:00,0.3124,0.6160000000000001,23,16.99,13
2018-12-26 14:00:00,0.1089,0.3685,33,14.93,14
2018-12-26 15:00:00,0.006,0.22366666666666665,39,14.08,15
2018-12-26 16:00:00,0.0,0.43333333333333335,0,12.96,16
2018-12-26 17:00:00,0.0,0.15033333333333335,18,14.25,17
2018-12-26 18:00:00,0.0,0.031,38,14.81,18
2018-12-26 19:00:00,0.0,0.027,19,11.81,19
2018-12-26 20:00:00,0.0,0.0,43,12.71,20
2018-12-26 21:00:00,0.0,0.013666666666666667,59,10.55,21
2018-12-26 22:00:00,0.0,0.0,62,4.81,22
2018-12-26 23:00:00,0.0,0.009666666666666667,71,8.02,23
2018-12-27 00:00:00,0.0,0.0,72,9.74,0
2018-12-27 01:00:00,0.0,0.007499999999999999,55,4.89,1
2018-12-27 02:00:00,0.0,0.0085,49,5.49,2
2018-12-27 03:00:00,0.0,0.004333333333333333,74,4.85,3
2018-12-27 04:00:00,0.0,0.0,79,7.11,4
2018-12-27 05:00:00,0.0,0.0,50,9.74,5
2018-12-27 06:00:00,0.0,0.012333333333333333,63,7.46,6
2018-12-27 07:00:00,0.028,0.05016666666666667,57,7.53,7
2018-12-27 08:00:00,0.2244,0.10183333333333333,53,11.76,8
2018-12-27 09:00:00,0.463,0.24700000000000003,43,10.82,9
2018-12-27 10:00:00,0.659,0.4136666666666666,27,14.02,10
2018-12-27 11:00:00,0.7085,0.18,55,17.76,11
2018-12-27 12:00:00,0.6021,0.46149999999999997,29,15.56,12
2018-12-27 13:00:00,0.3714,0.39266666666666666,38,17.11,13
2018-12-27 14:00:00,0.1128,0.336,37,15.88,14
2018-12-27 15:00:00,0.0046,0.442,22,15.52,15
2018-12-27 16:00:00,0.0,0.20099999999999998,33,11.83,16
2018-12-27 17:00:00,0.0,0.10666666666666666,36,17.06,17
2018-12-27 18:00:00,0.0,0.009833333333333335,41,12.83,18
2018-12-27 19:00:00,0.0,0.034666666666666665,48,13.94,19
2018-12-27 20:00:00,0.0,0.009166666666666667,45,10.85,20
